TrainLoss	ValidLoss
0.27965974392462933	0.27901337879579297
0.12841449093204482	0.13289532923294417
0.11328309922648495	0.13041452907811737
0.10689067956980727	0.12962774562900334
0.10318430069349328	0.12881830420500084
0.10061440793475847	0.128356793812829
0.09867954650004629	0.12804176240995396
0.09699208875266441	0.12743356653061633
0.09555888948890601	0.12728615511288932
0.09433448298512848	0.12785397639284313
0.09322371808600746	0.1284450012203865
0.09224886616211636	0.128855242811754
0.09138197520835908	0.12902421010727033
0.09056983510427555	0.1304045652616879
0.08983104994459587	0.12786071926358816
0.08913802911946572	0.12920895493070653
0.08850714698663634	0.12927511950712106
0.0879196563297869	0.12883463306249768
0.08737281604963226	0.12931903026525096
0.0868552248797344	0.1305852974218911
0.08637804609803383	0.12887799734105462
0.08592794692938671	0.13006058239538296
0.08550738600219195	0.12959000240003357
0.08511535122269835	0.13035017738322377
0.08475446722460368	0.12991525316220226
0.0844174023587062	0.12971574469223338
0.08409462470802885	0.13001749238046015
0.0837980987150752	0.13059859631335638
0.08351948633692562	0.12996446823120003
0.08325835736026073	0.12957336428149083
0.08300262834355392	0.12908479728448932
0.08276338766882453	0.13070296320248515
0.08252934107234378	0.12975379891520392
0.08231823708481253	0.12997020062821357
0.08211284999617884	0.1301544469965226
0.0819186301569236	0.12982569791673926
0.08173281855780117	0.13061018052888368
0.08155383631971533	0.1310529856380945
0.08137949733795352	0.1310533401783877
0.08121467200725149	0.12952264522159385
0.08105186070914482	0.13105867687866535
0.08089951783568677	0.13031215340500177
0.08075401096979314	0.13019624531536336
0.08059621642361653	0.12989568693101317
0.08046335234188909	0.1312922306012626
0.08032465184572968	0.13069786303968123
0.08019539722847073	0.13097501437781597
0.0800675276468475	0.13090967951480773
0.07993611675850211	0.13121719616392932
0.07981729658629473	0.13081051479576575
0.07969465559920864	0.12973902455677636
0.0795805932803366	0.13128957479485753
0.0794693347140618	0.13122827072768908
0.07935861605249013	0.13078013720816045
0.07925111303372451	0.13106167209923544
0.07915134920462896	0.13198633866262738
0.07904930876704225	0.13066873331594692
0.07895485424932185	0.13095370175073145
0.07885868726063312	0.13077722882910012
0.0787737031686545	0.13146854121753346
0.07867996803718737	0.1312062841974911
0.0785981459429879	0.13179606693088153
0.0785093314233292	0.13116452580072174
0.07843094703569951	0.13144445206675703
0.07834513931253734	0.1323099941592859
0.07827388016043356	0.13103590738069926
0.07819695218840181	0.13140786468629487
0.07812914469162809	0.13063580745662284
0.07805567286966804	0.13177337854149737
0.07798130762655493	0.13258013901324814
0.07791599491249973	0.13080358610996543
0.07785230775207581	0.13124949916516201
0.07778959490978703	0.13134924218547847
0.07773509535219943	0.13145691871644163
0.07767225638683037	0.132221415690936
0.07761667153262915	0.13224543028167648
0.07756105626253294	0.13106489102139265
0.0775078268913681	0.1325790376999308
0.07745290693762262	0.13252771272190847
0.0774064232950791	0.13185485477363387
0.07735608945202833	0.13215449873571825
0.07730881471802566	0.13169172473213883
0.07725849277019148	0.13242111763406536
0.07721164703250226	0.13176342054666143
0.07716743311655357	0.13167511062183992
0.0771199820865972	0.1312636214751028
0.07707952139026347	0.13196879460066552
0.07704421237099476	0.13220625297998312
0.07700308766803476	0.13100107787512572
0.07696034215622113	0.13221578706405715
0.07692580999348805	0.1323019639893705
0.0768894012209967	0.13090376619444077
0.07684901909857435	0.13149292264675377
0.0768229593925033	0.13161046800301743
0.07677528472582051	0.1323261631281712
0.07674612397375787	0.13225069172708787
0.07671125506864351	0.1335489442470563
0.07669369251501458	0.13178108367016111
0.07665517165663709	0.1323866618621902
0.07662871742073077	0.13301705444764944
0.07660473535828378	0.13211804278812642
0.0765710145922956	0.13139979045641412
0.07654147312705231	0.13300414885916836
0.07650965764945936	0.133305652911998
0.0764858565114868	0.13239679748669136
0.0764560721929708	0.1323858665100761
0.07643255080669378	0.13166398667559226
0.07640370984112624	0.13289860899424208
0.07638735039378954	0.13229338262765167
0.07635877854748119	0.13156186578008264
0.07633175510718077	0.13204156585219196
0.07631728402040835	0.13312407802940301
0.07628989629202838	0.1322615957228638
0.07626972767420605	0.13228126880514748
0.07625310014673616	0.13268839622492598
0.07622451975096851	0.13258667929833268
0.07620956766482447	0.13169163129177078
0.07618061321992622	0.1321713865384894
0.07615948245166552	0.13297542362494524
0.0761433672262041	0.13305512927138327
0.0761212805027868	0.1330469595392357
0.07610652748595403	0.13221176263414144
0.07609277472494758	0.1337914969380133
0.07606888930978185	0.1330571485172195
0.07605391867923553	0.13347326707122395
0.0760374964281714	0.1335105736851536
0.07601642956812786	0.1331511137980235
0.0759979777667814	0.13111781766497926
