TrainLoss	ValidLoss
0.2585400844315236	0.26379985370991643
0.12004930934913335	0.12681969689123057
0.10375390628296938	0.12395582595102866
0.09741654987522785	0.12376591769722313
0.09384755907695197	0.12418430082899715
0.09138534981944417	0.12563464376378541
0.08947250014824153	0.12418482526883767
0.08788823618466761	0.12533013866902892
0.08653006147909433	0.12412863769351422
0.08530328100434356	0.12496923887768456
0.08420893721145478	0.12454446366124966
0.08326735620269612	0.12506893153635054
0.08241965139816144	0.124446933821991
0.08165093336180253	0.12390606695198995
0.08098480247656781	0.12501120498294163
0.08035506684320058	0.12452572640291855
0.07978395398502934	0.12522607178178247
0.0792573624180664	0.12545336225236176
0.07875951662692145	0.1257136944022371
0.0782815214598546	0.1250132735942267
0.07783910159373371	0.12486630986930132
0.0774334591947132	0.12573779307041386
0.07704364305308663	0.12587326767480148
0.07667710157294448	0.12495570016127329
0.0763133301038263	0.12462525539347401
0.0759858916878299	0.12454444469408159
0.07565841038287575	0.12589913488107057
0.07534388328400532	0.12570294917320712
0.07504925661446574	0.12524685060682983
0.07476157969706389	0.1260815132787757
0.07448970831983029	0.12557853996385293
0.07423582287796016	0.1251916752727839
0.07397730521544227	0.1254662176806683
0.07374018729329826	0.1252232152085933
0.07350436167229954	0.12495640350959085
0.07329325382227744	0.12581785953078536
0.07307906649331279	0.12669001887749048
0.0728732182095208	0.12585580770082672
0.07268114036416785	0.12519822434081118
0.07250249333918102	0.12618017214156366
0.07232139016346566	0.12513140778000376
0.0721485589804993	0.12516478231467065
0.07197554574944762	0.12586870840000436
0.0718130846021576	0.1252428331712556
0.07165336804866154	0.1255357132208888
0.07149305922303792	0.12579184733308205
0.07134524794970011	0.12648112227828678
0.07120969106817919	0.12620630492646273
0.07107694429697989	0.12571391091139064
0.07095015312901554	0.1260133481108878
0.07082351977366672	0.12582197934611272
0.07070176836572627	0.12512984653572015
0.07057894460622412	0.12678426069663315
0.07046370205825912	0.12526268913473487
0.07034877599333794	0.1255585007615197
0.07023919859167514	0.12609369631165274
0.07012894505262487	0.12644499327210176
0.07002529410950542	0.1259545089076164
0.06993105103184827	0.1252308214515024
0.069828443062707	0.12620739861062522
0.06972648985056336	0.12679517310541233
0.06964128541591379	0.12677082933500045
0.06954651650455855	0.12634590037304372
0.06945653284752415	0.12688128605462504
