TrainLoss	ValidLoss
0.19336009879582733	0.19219267674400792
0.11615607328655167	0.11756032098161556
0.1030844619019341	0.11505322455980978
0.09789887992374752	0.1139416622185562
0.09484625885661407	0.11316402635884978
0.09272671904242195	0.11400305682338231
0.09111269497006476	0.1133376862472599
0.08979496051050805	0.11339375367291064
0.08867113304980638	0.11326965161821606
0.08768932719868949	0.11418879174877171
0.08682193587875724	0.11366181933816606
0.08602984542705237	0.11387150328130631
0.08530349404471607	0.11368949821685133
0.08462189676610855	0.11324586219865329
0.0839974007149755	0.11375877059516955
0.08342060384575475	0.11336306582334152
0.0828564334958966	0.11346266460463032
0.08233513000435203	0.11412173738449444
0.08185517224229102	0.11358143257365447
0.08139105400892391	0.11401871106118837
0.08094841433251745	0.11418419066953416
0.08052427363073442	0.11428607951481977
0.08013406019250151	0.11424818768166066
0.07974643082993069	0.11322086818448539
0.07938419369558017	0.11447764739638636
0.07903466770537919	0.11515709776741245
0.0787009856177307	0.11535012975254957
0.07838911835028767	0.11482686665503349
0.07808491991889692	0.1144638968835473
0.07779616461946558	0.11471308101514774
0.07751980958229554	0.11481622120589124
0.07726055812411053	0.11515943652990433
0.0770089689771869	0.11497901262102765
0.07677025921535945	0.11535407074794164
0.07653773025809159	0.11550904722832268
0.0763216354330631	0.11550237585661918
0.07611556343612141	0.11667159078492573
0.07590509240720379	0.11625300916345159
0.07571231334764432	0.11605567765581876
0.07552966139141384	0.11615262824745594
0.07534906387860968	0.1162632737832898
0.07517109541426215	0.11632218238681115
0.07499635547404498	0.11620841806289485
0.07482224725890944	0.11614470814547363
0.07465325855523063	0.11595136712469784
0.07449925420067428	0.11645717832663291
0.07435603839259128	0.11602869831980878
0.07420797468424896	0.1168726715112347
0.07406648438800463	0.1160307898471856
0.07392389281211505	0.11651105710134121
0.0737948335462408	0.11616492066183058
0.07366484319492778	0.11567054478054362
0.07354099669533531	0.11696403408170312
0.07342451527518123	0.11607778072409392
0.07330901769714668	0.11661252448153901
0.07318781344206932	0.1168036901580203
0.0730786214912839	0.11690806342007229
0.07296009004102548	0.11667136208076753
0.0728499717466293	0.11720572268595254
0.07274211808067463	0.116203339941377
0.07264175058026964	0.11729269765897622
0.07254010991602008	0.11709901927923079
0.07243786955549288	0.11685839370109602
0.07234257784840134	0.11776987054035123
0.07225178846158777	0.11740531742681476
0.07215420156024024	0.11697935732977947
0.07206615795351214	0.11729476902125484
0.07197762660279924	0.11728808023756737
0.0718864493390762	0.1175063324739712
0.07179762923210234	0.11706981170171163
0.0717270125883192	0.11755771998236791
0.07163583300816652	0.11716732925846834
0.07156284627928679	0.11791536085743004
0.07148198338599097	0.11825195308782743
0.07140511638094195	0.1181281028664295
0.07132332354646778	0.11716681554178325
0.07125987534869235	0.11716836875603126
0.0711835599902267	0.11744023882396414
0.07112486157162343	0.11732732964331836
0.07104380919648016	0.11752512112185777
0.07098242514159137	0.1172954002027906
0.07092242737838672	0.11766945064498198
0.07085119168349054	0.11780234145229347
0.07079666142183473	0.11788780717182784
0.0707290474857552	0.1181525898183287
0.07067309167576773	0.11796746417378007
0.070615517791232	0.11757749271175917
0.07055656534414735	0.11817335598453492
0.07049950627405704	0.11913460805894832
0.070450971039161	0.11849761004389975
0.07039703337552851	0.11861288194877649
0.07034453263190453	0.11817259199223026
0.07029771250882287	0.1178757358010403
0.07024351222657871	0.11869381398656345
0.07019673680395867	0.1191864705603992
0.07015280952260321	0.1193590704725966
0.0701117624521129	0.11832502860203899
0.07006434058501271	0.11753522382920356
0.07001733338432817	0.11790487870056761
0.06997719985326865	0.11904720453653607
0.06994208042127374	0.1181788305457213
0.0698922248954288	0.118348097009901
0.06986191901348225	0.11806678127954373
0.06982400869768489	0.11791924183571938
0.06977937536995985	0.11814146133105424
0.06974145792986587	0.11854433220346948
0.06970483393228617	0.1185376358111705
0.06967458277459013	0.11859533185118516
0.06964287480733908	0.11877790810752058
0.0696070212086457	0.1189303241051392
0.0695708228483918	0.1183531473849993
0.06954607188943743	0.11865937705942668
0.06951409398498314	0.11824465682865608
