TrainLoss	ValidLoss
0.7171260885394756	0.7182564281902537
0.056168510956640334	0.059724014061767125
0.04845219176166261	0.05559985783894109
0.04618500635173063	0.05441022010282387
0.04454322094869742	0.05428502882326974
0.043240564495306555	0.054131373671999015
0.042185143788198674	0.05484891404039439
0.04131263144048129	0.05455542665557597
0.04058066649095127	0.05474898334044828
0.039936287266351116	0.055251483768234695
0.03935736514890318	0.056070245774766526
0.03883031843080017	0.05560199276926129
0.03834325189095353	0.056718581114215
