TrainLoss	ValidLoss
0.6666376273342995	0.6675930829915386
0.06829098221918803	0.07259388962115235
0.058275003563729694	0.06838768619994684
0.05529303456240087	0.06686379718760604
0.05324568635962262	0.06721518837311485
0.051672123478458905	0.06797858144848327
0.05036625900293377	0.06952311229784787
0.04925521255856649	0.07053329108036602
0.048318141169536026	0.06988241677801812
0.04750180054305853	0.06963426184327928
0.04678632463997601	0.07139790074874743
0.04613782077232165	0.06891817824250518
0.04554496071167589	0.07012695421474022
0.04499485596572774	0.07066771314769241
0.044486564122193054	0.07115919759287222
0.044016419325654685	0.071445594035437
0.04356338936643949	0.0708580580824632
0.043144986220386615	0.07038725375788565
