TrainLoss	ValidLoss
0.7502631991702445	0.7504532147980334
0.04466683499308135	0.05179453477251208
0.03793187724696778	0.0492016997292405
0.035951493456391814	0.04769874733292728
0.03447101835596798	0.0486958304472745
0.03327742903548343	0.04704313590473001
0.032304042041406314	0.04634843224829427
0.03149939629136009	0.04725123923109343
0.030829070396149235	0.046936369451507406
0.030258530369710573	0.04724325157214798
0.02975989333898125	0.04822265186517485
0.029322443805062288	0.04858845672025882
0.02892677703990614	0.04857644500426841
0.028555647394253727	0.04903894072467366
0.028206809535161522	0.048106250226511396
0.027883164717547218	0.04764572597939174
0.027570452051993714	0.048928113248862204
0.02727321597601064	0.048864269700406165
0.026989954703638817	0.04896477322940646
0.026723275374535265	0.049579264625211304
0.02645614185732442	0.04990716928278702
